ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
218064_s_at	0.578	0.002059	-3.4297227	-1.528	-0.2133477	AKAP8L	A-kinase anchoring protein 8 like
220974_x_at	0.578	0.002065	-3.428551	-1.531	-0.214239	SFXN3	sideroflexin 3
201875_s_at	0.578	0.002189	-3.4054231	-1.572	-0.1312698	MPZL1	myelin protein zero like 1
217778_at	0.578	0.002322	-3.3819129	-1.614	-0.1729973	SLC39A1	solute carrier family 39 member 1
204206_at	0.578	0.002385	-3.3712374	-1.634	-0.3288721	MNT	MAX network transcriptional repressor
205991_s_at	0.578	0.002645	3.3296893	-1.708	0.441981	PRRX1	paired related homeobox 1
209541_at	0.578	0.002728	-3.3173923	-1.73	-0.6651092	IGF1	insulin like growth factor 1
207475_at	0.578	0.002855	-3.2991207	-1.763	-0.2947243	FABP2	fatty acid binding protein 2
205390_s_at	0.578	0.00292	-3.2900218	-1.779	-0.186065	ANK1	ankyrin 1
212069_s_at	0.578	0.00294	3.2873352	-1.784	0.2117746	PRRC2B	proline rich coiled-coil 2B
207643_s_at	0.578	0.002966	-3.2837199	-1.79	-0.3034543	TNFRSF1A	TNF receptor superfamily member 1A
212324_s_at	0.578	0.002967	3.2836253	-1.79	0.2117451	VPS13D	vacuolar protein sorting 13 homolog D
200010_at	0.578	0.003022	3.2762943	-1.803	0.2244546	RPL11	ribosomal protein L11
212388_at	0.578	0.003082	-3.2683273	-1.818	-0.1577858	USP24	ubiquitin specific peptidase 24
221775_x_at	0.578	0.003283	3.242866	-1.863	0.2172029	RPL22	ribosomal protein L22
213148_at	0.578	0.003292	-3.2417488	-1.865	-0.2044189	C2orf72	chromosome 2 open reading frame 72
209906_at	0.578	0.003503	-3.2166215	-1.909	-0.4066965	C3AR1	complement component 3a receptor 1
220291_at	0.578	0.003592	-3.2064071	-1.928	-0.1473667	GDPD2	glycerophosphodiester phosphodiesterase domain containing 2
218824_at	0.578	0.003875	3.1756838	-1.982	0.2224998	PNMAL1	paraneoplastic Ma antigen family like 1
212465_at	0.578	0.00401	-3.1617657	-2.006	-0.265153	SETD3	SET domain containing 3
212510_at	0.578	0.004068	3.1558925	-2.017	0.2386984	GPD1L	glycerol-3-phosphate dehydrogenase 1-like
203515_s_at	0.578	0.004123	3.1504681	-2.026	0.2754668	PMVK	phosphomevalonate kinase
217927_at	0.578	0.004243	3.1387227	-2.047	0.1705552	SPCS1	signal peptidase complex subunit 1
214162_at	0.578	0.004725	-3.0947473	-2.124	-0.3410422	ASXL3	additional sex combs like 3, transcriptional regulator
205593_s_at	0.578	0.004773	-3.0906542	-2.132	-0.0974182	PDE9A	phosphodiesterase 9A
210086_at	0.578	0.004774	-3.0905832	-2.132	-0.4229282	HR	hair growth associated
213569_at	0.578	0.005147	-3.0596545	-2.186	-0.2301963	LOC100506603	uncharacterized LOC100506603
52255_s_at	0.578	0.005181	-3.0569542	-2.19	-0.4410385	COL5A3	collagen type V alpha 3 chain
200011_s_at	0.578	0.00523	3.0531544	-2.197	0.152068	ARF3	ADP ribosylation factor 3
206338_at	0.578	0.005363	-3.0427543	-2.215	-0.2486241	ELAVL3	ELAV like neuron-specific RNA binding protein 3
201419_at	0.578	0.005424	3.0380932	-2.223	0.2898515	BAP1	BRCA1 associated protein 1
201619_at	0.578	0.005549	3.0287497	-2.24	0.1768165	PRDX3	peroxiredoxin 3
201980_s_at	0.578	0.006003	-2.9962297	-2.296	-0.2618176	RSU1	Ras suppressor protein 1
211656_x_at	0.578	0.006203	-2.9827002	-2.32	-0.7812815	LOC101060835///HLA-DQB1	HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1
204602_at	0.578	0.006318	-2.9750405	-2.333	-0.1575409	DKK1	dickkopf WNT signaling pathway inhibitor 1
218255_s_at	0.578	0.006449	-2.9665091	-2.348	-0.2555668	FBRS	fibrosin
209523_at	0.578	0.006464	-2.9655669	-2.349	-0.3457784	TAF2	TATA-box binding protein associated factor 2
205186_at	0.578	0.006528	-2.9614495	-2.356	-0.0813222	DNALI1	dynein axonemal light intermediate chain 1
213918_s_at	0.578	0.006634	-2.9547704	-2.368	-0.1024743	NIPBL	NIPBL, cohesin loading factor
222101_s_at	0.578	0.006638	-2.9545605	-2.368	-0.5285851	DCHS1	dachsous cadherin-related 1
213937_s_at	0.578	0.00682	2.9433018	-2.388	0.2395045	FTSJ1	FtsJ RNA methyltransferase homolog 1 (E. coli)
204482_at	0.578	0.006847	-2.9416553	-2.39	-0.483244	CLDN5	claudin 5
214443_at	0.578	0.006868	-2.9403486	-2.393	-0.2570277	PVR	poliovirus receptor
221023_s_at	0.578	0.00695	-2.9354054	-2.401	-0.1157805	KCNH6	potassium voltage-gated channel subfamily H member 6
201094_at	0.578	0.006974	2.933943	-2.404	0.2615425	RPS29	ribosomal protein S29
209805_at	0.578	0.007064	-2.9286107	-2.413	-0.1441436	PMS2CL///PMS2	PMS2 C-terminal like pseudogene///PMS1 homolog 2, mismatch repair system component
221031_s_at	0.578	0.007152	-2.9234482	-2.422	-1.3647323	APOLD1	apolipoprotein L domain containing 1
41858_at	0.578	0.007228	-2.9190713	-2.429	-0.175723	PGAP2	post-GPI attachment to proteins 2
200022_at	0.578	0.007367	2.9110948	-2.443	0.2539161	RPL18	ribosomal protein L18
208670_s_at	0.578	0.007474	2.9050549	-2.453	0.323701	EID1	EP300 interacting inhibitor of differentiation 1
204876_at	0.578	0.007507	-2.9032323	-2.456	-0.1290658	ZNF646	zinc finger protein 646
209826_at	0.578	0.007673	-2.8940693	-2.472	-0.1903009	PPT2-EGFL8///EGFL8///PPT2	PPT2-EGFL8 readthrough (NMD candidate)///EGF like domain multiple 8///palmitoyl-protein thioesterase 2
201331_s_at	0.578	0.007715	2.8917948	-2.476	0.2796458	STAT6	signal transducer and activator of transcription 6
208272_at	0.578	0.007749	-2.8899049	-2.479	-0.1804019	RANBP3	RAN binding protein 3
216940_x_at	0.578	0.007917	-2.8809459	-2.495	-0.2461749	YBX1	Y-box binding protein 1
221956_at	0.578	0.008003	-2.8763944	-2.502	-0.1253839	LRCH4	leucine rich repeats and calponin homology domain containing 4
213988_s_at	0.578	0.008049	-2.8740158	-2.506	-0.6459523	SAT1	spermidine/spermine N1-acetyltransferase 1
217555_at	0.578	0.008052	-2.8738199	-2.507	-0.1809309	SMC1A	structural maintenance of chromosomes 1A
217124_at	0.578	0.008147	-2.868899	-2.515	-0.1423901	IQCE	IQ motif containing E
213329_at	0.578	0.008188	-2.8668146	-2.519	-0.0911269	SRGAP2C///SRGAP2B///SRGAP2	SLIT-ROBO Rho GTPase activating protein 2C///SLIT-ROBO Rho GTPase activating protein 2B///SLIT-ROBO Rho GTPase activating protein 2
220961_s_at	0.578	0.008341	-2.8589986	-2.532	-0.0975279	TBRG4	transforming growth factor beta regulator 4
216396_s_at	0.578	0.008497	-2.8512164	-2.545	-0.2446015	EI24	EI24, autophagy associated transmembrane protein
200062_s_at	0.578	0.009032	2.8254616	-2.589	0.1478953	RPL30	ribosomal protein L30
200012_x_at	0.578	0.009088	2.8228481	-2.593	0.1458018	RPL21P28///SNORA27///SNORD102///RPL21	ribosomal protein L21 pseudogene 28///small nucleolar RNA, H/ACA box 27///small nucleolar RNA, C/D box 102///ribosomal protein L21
213926_s_at	0.578	0.009147	-2.8201334	-2.598	-0.2038458	AGFG1	ArfGAP with FG repeats 1
207713_s_at	0.578	0.009319	-2.8122301	-2.611	-0.1188062	RBCK1	RANBP2-type and C3HC4-type zinc finger containing 1
221581_s_at	0.578	0.009462	-2.8057872	-2.622	-0.0884958	LAT2	linker for activation of T-cells family member 2
204474_at	0.578	0.009466	2.8055955	-2.623	0.4560289	ZNF142	zinc finger protein 142
202430_s_at	0.578	0.009589	-2.8001341	-2.632	-0.4388468	PLSCR1	phospholipid scramblase 1
222065_s_at	0.578	0.009606	-2.7993857	-2.633	-0.2031579	FLII	FLII, actin remodeling protein
215409_at	0.578	0.009649	-2.7975032	-2.636	-0.1483813	LPCAT4	lysophosphatidylcholine acyltransferase 4
204770_at	0.578	0.009661	-2.7969751	-2.637	-0.0570128	TAP2	transporter 2, ATP binding cassette subfamily B member
204238_s_at	0.578	0.009668	2.7966622	-2.638	0.2732104	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
208433_s_at	0.578	0.009751	-2.7930259	-2.644	-0.2751326	LRP8	LDL receptor related protein 8
212827_at	0.578	0.009774	-2.7920449	-2.646	-0.26229	IGHM	immunoglobulin heavy constant mu
208414_s_at	0.578	0.009909	-2.7862378	-2.655	-0.2084837	HOXB3	homeobox B3
51228_at	0.578	0.010002	-2.7822433	-2.662	-0.356146	RBM12B	RNA binding motif protein 12B
203777_s_at	0.578	0.010171	-2.7751179	-2.674	-0.0858744	RPS6KB2	ribosomal protein S6 kinase B2
218851_s_at	0.578	0.010215	-2.7733124	-2.677	-0.2418882	SFT2D3///WDR33	SFT2 domain containing 3///WD repeat domain 33
217765_at	0.578	0.010328	2.7685963	-2.685	0.314606	NRBP1	nuclear receptor binding protein 1
215054_at	0.578	0.01035	-2.7676929	-2.687	-0.1636777	RGL3///EPOR	ral guanine nucleotide dissociation stimulator like 3///erythropoietin receptor
221711_s_at	0.578	0.010355	2.7674993	-2.687	0.2453844	BABAM1	BRISC and BRCA1 A complex member 1
218497_s_at	0.578	0.010388	2.7661348	-2.689	0.2836881	RNASEH1	ribonuclease H1
215485_s_at	0.578	0.010442	-2.7639562	-2.693	-0.1653752	ICAM1	intercellular adhesion molecule 1
219891_at	0.578	0.01048	-2.7623715	-2.696	-0.0773391	PGPEP1	pyroglutamyl-peptidase I
218409_s_at	0.578	0.010512	-2.7610764	-2.698	-0.1015623	DNAJC1	DnaJ heat shock protein family (Hsp40) member C1
209755_at	0.578	0.010549	2.7595932	-2.7	0.1288245	NMNAT2	nicotinamide nucleotide adenylyltransferase 2
214316_x_at	0.578	0.010558	-2.7592187	-2.701	-0.2687815		
210512_s_at	0.578	0.010641	-2.7559011	-2.706	-0.4798793	VEGFA	vascular endothelial growth factor A
212089_at	0.578	0.010711	-2.7530986	-2.711	-0.1823897	LMNA	lamin A/C
201134_x_at	0.578	0.01083	2.7483935	-2.719	0.1678157	COX7C	cytochrome c oxidase subunit 7C
220596_at	0.578	0.010832	-2.7483057	-2.719	-0.1161828	GPATCH4	G-patch domain containing 4
203433_at	0.578	0.010864	-2.7470321	-2.721	-0.3225356	ST20-MTHFS///MTHFS	ST20-MTHFS readthrough///5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)
218411_s_at	0.578	0.011017	-2.7410754	-2.731	-0.2724585	MBIP	MAP3K12 binding inhibitory protein 1
213377_x_at	0.578	0.011228	2.7329583	-2.745	0.2015718	RPS12	ribosomal protein S12
214909_s_at	0.578	0.011281	-2.7309601	-2.748	-0.1775661	DDAH2	dimethylarginine dimethylaminohydrolase 2
204543_at	0.578	0.011324	-2.7293132	-2.751	-0.2273219	RAPGEF1	Rap guanine nucleotide exchange factor 1
219470_x_at	0.578	0.011352	-2.7282417	-2.753	-0.1101911	CCNJ	cyclin J
201041_s_at	0.578	0.011394	-2.72667	-2.755	-0.6628192	DUSP1	dual specificity phosphatase 1
212383_at	0.578	0.011411	2.7260312	-2.756	0.2152439	ATP6V0A1	ATPase H+ transporting V0 subunit a1
38703_at	0.578	0.011426	2.7254887	-2.757	0.197315	DNPEP	aspartyl aminopeptidase
220200_s_at	0.578	0.01152	-2.7219734	-2.763	-0.4227356	KMT5A	lysine methyltransferase 5A
214999_s_at	0.578	0.011521	-2.721912	-2.763	-0.2475439	RAB11FIP3	RAB11 family interacting protein 3
210361_s_at	0.578	0.01154	-2.7212242	-2.764	-0.2304883	ELF2	E74 like ETS transcription factor 2
213701_at	0.578	0.011801	2.7116513	-2.78	0.2244191	C12orf29	chromosome 12 open reading frame 29
207882_at	0.578	0.011895	-2.7082338	-2.786	-0.0786355		
200963_x_at	0.578	0.011936	2.7067625	-2.788	0.2470278	RPL31	ribosomal protein L31
217635_s_at	0.578	0.011963	-2.7057862	-2.79	-0.2583162	POLG	DNA polymerase gamma, catalytic subunit
219439_at	0.578	0.011994	-2.7046786	-2.792	-0.3022276	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
209239_at	0.578	0.012102	2.7008249	-2.798	0.2252072	NFKB1	nuclear factor kappa B subunit 1
215499_at	0.578	0.012119	-2.7002038	-2.799	-0.232869	LOC100996792///MAP2K3	dual specificity mitogen-activated protein kinase kinase 3///mitogen-activated protein kinase kinase 3
209224_s_at	0.578	0.01214	2.6994626	-2.801	0.2881431	NDUFA2	NADH:ubiquinone oxidoreductase subunit A2
207871_s_at	0.578	0.012281	-2.6945188	-2.809	-0.2690133	MIR6132///ST7-OT3///ST7	microRNA 6132///ST7 overlapping transcript 3///suppression of tumorigenicity 7
204761_at	0.578	0.012403	-2.6902715	-2.816	-0.2637392	USP6NL	USP6 N-terminal like
201126_s_at	0.578	0.012448	-2.688699	-2.819	-0.2078634	MGAT1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase
215184_at	0.578	0.012855	-2.6748301	-2.842	-0.1573461	DAPK2	death associated protein kinase 2
209295_at	0.578	0.012897	-2.6734348	-2.844	-0.2602624	TNFRSF10B	TNF receptor superfamily member 10b
209718_at	0.578	0.012943	-2.6718976	-2.846	-0.136294	NCAPH2	non-SMC condensin II complex subunit H2
203394_s_at	0.578	0.013001	-2.6699704	-2.85	-0.5606704	HES1	hes family bHLH transcription factor 1
209143_s_at	0.578	0.013036	2.668797	-2.851	0.1149556	CLNS1A	chloride nucleotide-sensitive channel 1A
211487_x_at	0.578	0.013174	2.6642449	-2.859	0.2266624	RPS17	ribosomal protein S17
219390_at	0.578	0.013179	-2.6640782	-2.859	-0.3098782	FKBP14	FK506 binding protein 14
219272_at	0.578	0.013247	-2.6618778	-2.863	-0.1907943	TRIM62	tripartite motif containing 62
202028_s_at	0.578	0.013366	2.657992	-2.869	0.6800157	RPL38	ribosomal protein L38
205494_at	0.578	0.013399	-2.6569405	-2.871	-0.0616683	ZNF821	zinc finger protein 821
201782_s_at	0.578	0.013421	2.6562111	-2.872	0.2959434	AIP	aryl hydrocarbon receptor interacting protein
212297_at	0.578	0.013576	-2.6512439	-2.88	-0.2681229	ATP13A3	ATPase 13A3
201429_s_at	0.578	0.013623	2.6497723	-2.883	0.1200801	RPL37A	ribosomal protein L37a
201447_at	0.578	0.013636	-2.6493436	-2.884	-0.3194111	TIA1	TIA1 cytotoxic granule-associated RNA binding protein
56829_at	0.578	0.013727	2.6464766	-2.888	0.2276151	TRAPPC9	trafficking protein particle complex 9
209158_s_at	0.578	0.013877	2.6417522	-2.896	0.2546684	CYTH2	cytohesin 2
206492_at	0.578	0.013902	2.6409755	-2.897	0.454306	FHIT	fragile histidine triad
208768_x_at	0.578	0.013902	2.6409746	-2.897	0.18025	RPL22	ribosomal protein L22
202621_at	0.578	0.014004	2.6377887	-2.903	0.2087607	IRF3	interferon regulatory factor 3
202209_at	0.578	0.014042	2.6366244	-2.905	0.2242059	LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
201466_s_at	0.578	0.014046	-2.6364922	-2.905	-0.5489542	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
218744_s_at	0.578	0.014125	-2.6340717	-2.909	-0.0653425	PACSIN3	protein kinase C and casein kinase substrate in neurons 3
203363_s_at	0.578	0.014194	2.6319444	-2.912	0.2525299	ATG13	autophagy related 13
205277_at	0.578	0.0142	2.6317878	-2.913	0.1878711	PRDM2	PR/SET domain 2
221884_at	0.578	0.014255	-2.6301029	-2.915	-0.0860075	MECOM	MDS1 and EVI1 complex locus
204831_at	0.578	0.01426	-2.6299471	-2.916	-0.3162976	CDK8	cyclin dependent kinase 8
222339_x_at	0.578	0.014281	-2.6292878	-2.917	-0.0820051		
201640_x_at	0.578	0.014438	2.624556	-2.924	0.2391186	CLPTM1	CLPTM1, transmembrane protein
203749_s_at	0.578	0.014879	-2.6114641	-2.946	-0.2566897	RARA	retinoic acid receptor alpha
220854_at	0.578	0.014995	-2.608067	-2.951	-0.2227909		
202724_s_at	0.578	0.015221	-2.6015626	-2.962	-0.5894841	FOXO1	forkhead box O1
201256_at	0.578	0.015233	2.6012164	-2.963	0.1727061	COX7A2L	cytochrome c oxidase subunit 7A2 like
215093_at	0.578	0.015342	-2.5981122	-2.968	-0.2109523	NSDHL	NAD(P) dependent steroid dehydrogenase-like
200031_s_at	0.578	0.015391	2.5967056	-2.97	0.1721775	SNORD35B///RPS11	small nucleolar RNA, C/D box 35B///ribosomal protein S11
209661_at	0.578	0.015469	-2.5944984	-2.974	-0.0640681	KIFC3	kinesin family member C3
211818_s_at	0.578	0.015479	-2.5942273	-2.974	-0.0598476	LOC729966///PDE4C	uncharacterized LOC729966///phosphodiesterase 4C
203675_at	0.578	0.015699	-2.5880584	-2.984	-0.301956	NUCB2	nucleobindin 2
215255_at	0.578	0.015807	-2.5850507	-2.989	-0.0947647	IGSF9B	immunoglobulin superfamily member 9B
205451_at	0.578	0.015877	-2.583138	-2.992	-0.2848618	FOXO4	forkhead box O4
212000_at	0.578	0.015897	-2.5825664	-2.993	-0.1028596	SUGP2	SURP and G-patch domain containing 2
222369_at	0.578	0.016391	-2.569185	-3.015	-0.1852965	NAA40	N(alpha)-acetyltransferase 40, NatD catalytic subunit
200869_at	0.578	0.016452	2.56756	-3.017	0.3600897	SNORA68///RPL18A	small nucleolar RNA, H/ACA box 68///ribosomal protein L18a
206790_s_at	0.578	0.016453	2.5675272	-3.017	0.2003777	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1
219241_x_at	0.578	0.016486	-2.566658	-3.019	-0.0643725	SSH3	slingshot protein phosphatase 3
49878_at	0.578	0.016636	2.5626794	-3.025	0.1450384	PEX16	peroxisomal biogenesis factor 16
206332_s_at	0.578	0.016891	-2.5559854	-3.036	-0.4544166	IFI16	interferon gamma inducible protein 16
206815_at	0.578	0.016952	-2.5544004	-3.039	-0.3431792	SPAG8	sperm associated antigen 8
211927_x_at	0.578	0.016967	2.5540252	-3.039	0.2027911	MIR3654///EEF1G	microRNA 3654///eukaryotic translation elongation factor 1 gamma
217680_x_at	0.578	0.017139	-2.5495905	-3.047	-0.1421827	SNORA70///RPL10	small nucleolar RNA, H/ACA box 70///ribosomal protein L10
219543_at	0.578	0.017148	-2.5493475	-3.047	-0.2653278	PBLD	phenazine biosynthesis like protein domain containing
214276_at	0.578	0.017345	-2.5443266	-3.055	-0.0870671	KLF12	Kruppel like factor 12
220296_at	0.578	0.017411	-2.5426627	-3.058	-0.0727731		
218114_at	0.578	0.017495	-2.5405329	-3.061	-0.1698113	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1
221715_at	0.578	0.017768	-2.5337122	-3.072	-0.1464064		
206959_s_at	0.578	0.01799	-2.5282467	-3.081	-0.1272178	UPF3A	UPF3 regulator of nonsense transcripts homolog A (yeast)
203197_s_at	0.578	0.018036	2.5271103	-3.083	0.1763637	C1orf123	chromosome 1 open reading frame 123
205990_s_at	0.578	0.018038	-2.527059	-3.083	-0.2618104	WNT5A	Wnt family member 5A
201515_s_at	0.578	0.0181	2.5255505	-3.085	0.1639045	TSN	translin
218029_at	0.578	0.018113	-2.5252283	-3.086	-0.2314205	FAM65A	family with sequence similarity 65 member A
212025_s_at	0.578	0.01816	-2.5240825	-3.088	-0.1679774	FLII	FLII, actin remodeling protein
202575_at	0.578	0.018169	-2.5238777	-3.088	-0.0569417	CRABP2	cellular retinoic acid binding protein 2
211752_s_at	0.578	0.018174	2.5237399	-3.088	0.3206431	NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7
219171_s_at	0.578	0.018271	-2.5214035	-3.092	-0.1684422	ZNF236	zinc finger protein 236
217815_at	0.578	0.018305	2.5205775	-3.093	0.1499956	SUPT16H	SPT16 homolog, facilitates chromatin remodeling subunit
212307_s_at	0.578	0.018316	2.5203159	-3.094	0.2819935	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase
213724_s_at	0.578	0.018456	2.5169436	-3.099	0.3564485	PDK2	pyruvate dehydrogenase kinase 2
221880_s_at	0.578	0.018553	-2.5146182	-3.103	-0.0749834	FAM174B	family with sequence similarity 174 member B
214698_at	0.578	0.018568	-2.5142817	-3.103	-0.2539285	PTBP3	polypyrimidine tract binding protein 3
213202_at	0.578	0.018615	-2.5131422	-3.105	-0.2859834	SETD1A	SET domain containing 1A
205400_at	0.578	0.018653	-2.5122456	-3.107	-0.0902998	WAS	Wiskott-Aldrich syndrome
201078_at	0.578	0.018818	2.5083451	-3.113	0.2163577	TM9SF2	transmembrane 9 superfamily member 2
213299_at	0.578	0.018881	-2.5068811	-3.115	-0.1152687	ZBTB7A	zinc finger and BTB domain containing 7A
201487_at	0.578	0.018895	-2.5065457	-3.116	-0.2238186	CTSC	cathepsin C
204713_s_at	0.578	0.019012	-2.5038091	-3.12	-0.0940428	F5	coagulation factor V
201909_at	0.578	0.019035	2.503276	-3.121	0.2152089	RPS4Y1	ribosomal protein S4, Y-linked 1
221841_s_at	0.578	0.019154	-2.5005098	-3.126	-0.9750262	KLF4	Kruppel like factor 4
220547_s_at	0.578	0.019158	-2.500426	-3.126	-0.3132585	FAM35A	family with sequence similarity 35 member A
214351_x_at	0.578	0.019258	2.4981104	-3.129	0.2967735	SNORD68///RPL13	small nucleolar RNA, C/D box 68///ribosomal protein L13
201236_s_at	0.578	0.019308	-2.4969638	-3.131	-1.1963452	BTG2	BTG anti-proliferation factor 2
205578_at	0.578	0.01934	-2.4962355	-3.132	-0.1456646	ROR2	receptor tyrosine kinase like orphan receptor 2
221641_s_at	0.578	0.019353	-2.495932	-3.133	-0.1278183	ACOT9	acyl-CoA thioesterase 9
201364_s_at	0.578	0.019363	2.4956869	-3.133	0.2015253	OAZ2	ornithine decarboxylase antizyme 2
203199_s_at	0.578	0.019477	-2.4930864	-3.137	-0.4412898	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase
201039_s_at	0.578	0.019509	2.4923654	-3.139	0.2383029	RAD23A	RAD23 homolog A, nucleotide excision repair protein
204497_at	0.578	0.019542	-2.4916152	-3.14	-0.1602718	ADCY9	adenylate cyclase 9
205257_s_at	0.578	0.019688	2.4883082	-3.145	0.1593402	AMPH	amphiphysin
219308_s_at	0.578	0.019714	2.4877119	-3.146	0.201485	AK5	adenylate kinase 5
209929_s_at	0.578	0.019724	-2.4874954	-3.146	-0.1192671	IKBKG	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma
202339_at	0.578	0.019758	-2.4867374	-3.148	-0.180066	SYMPK	symplekin
208945_s_at	0.578	0.019794	2.4859149	-3.149	0.2457901	BECN1	beclin 1
210731_s_at	0.578	0.019809	-2.4855963	-3.149	-0.3327805	LGALS8	galectin 8
202701_at	0.578	0.019891	-2.4837544	-3.152	-0.0924582	BMP1	bone morphogenetic protein 1
206911_at	0.578	0.020075	2.4796454	-3.159	0.2072373	TRIM25	tripartite motif containing 25
212699_at	0.578	0.020198	2.4769266	-3.163	0.2452876	SCAMP5	secretory carrier membrane protein 5
214023_x_at	0.578	0.020227	-2.4762933	-3.164	-0.4628682	TUBB2B	tubulin beta 2B class IIb
202081_at	0.578	0.020289	-2.4749314	-3.166	-0.4837654	IER2	immediate early response 2
216326_s_at	0.578	0.02039	2.4727325	-3.17	0.1182186	HDAC3	histone deacetylase 3
221507_at	0.578	0.020407	2.4723456	-3.171	0.1876223	TNPO2	transportin 2
209578_s_at	0.578	0.02047	-2.470984	-3.173	-0.1806977	POFUT2	protein O-fucosyltransferase 2
204335_at	0.578	0.020513	-2.4700402	-3.174	-0.2709207	CCDC94	coiled-coil domain containing 94
209068_at	0.578	0.020615	2.4678241	-3.178	0.1127849	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
218144_s_at	0.578	0.020673	-2.4665877	-3.18	-0.1647691	INF2	inverted formin, FH2 and WH2 domain containing
201428_at	0.578	0.020702	-2.4659536	-3.181	-0.0847588	CLDN4	claudin 4
219501_at	0.578	0.020713	-2.4657245	-3.181	-0.2579696	ENOX1	ecto-NOX disulfide-thiol exchanger 1
214368_at	0.578	0.020761	-2.4646886	-3.183	-0.194522	RASGRP2	RAS guanyl releasing protein 2
220835_s_at	0.578	0.020847	-2.4628334	-3.186	-0.1205823	ZNF407	zinc finger protein 407
221401_at	0.578	0.020979	-2.4600225	-3.19	-0.1312468	CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5
208645_s_at	0.578	0.021003	2.4595101	-3.191	0.1049723	RPS14	ribosomal protein S14
217318_x_at	0.578	0.021084	-2.4578031	-3.194	-0.08077	KIR2DS2///KIR2DS4///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1
65630_at	0.578	0.02115	-2.456404	-3.196	-0.1819958	TMEM80	transmembrane protein 80
202500_at	0.578	0.021185	2.4556536	-3.197	0.3035304	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2
201895_at	0.578	0.021212	-2.4550915	-3.198	-0.1933635	ARAF	A-Raf proto-oncogene, serine/threonine kinase
